
TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	TOV	STL	BLK	PF	+/-
NJN	NJN @ CHI	03/09/1999	L	48	87	30	69	43.5	2	8	25.0	25	36	69.4	10	30	40	16	21	12	7	23	-16
POR	POR @ VAN	03/08/1999	W	48	92	32	75	42.7	7	17	41.2	21	25	84.0	14	34	48	28	19	12	3	25	19
DET	DET vs. WAS	03/08/1999	W	48	75	27	62	43.5	2	5	40.0	19	26	73.1	9	28	37	15	20	7	4	16	4
ATL	ATL @ ORL	03/08/1999	W	48	114	43	96	44.8	5	12	41.7	23	33	69.7	23	27	50	23	12	10	6	17	4
PHI	PHI @ MIA	03/08/1999	L	48	89	31	76	40.8	3	6	50.0	24	30	80.0	16	25	41	20	20	13	4	23	-2
MIA	MIA vs. PHI	03/08/1999	W	48	91	33	69	47.8	5	16	31.3	20	26	76.9	7	29	36	24	19	11	7	25	2
VAN	VAN vs. POR	03/08/1999	L	48	73	25	73	34.2	1	9	11.1	22	28	78.6	15	25	40	12	20	9	4	19	-19
CHI	CHI @ MIL	03/08/1999	L	48	76	28	71	39.4	6	20	30.0	14	17	82.4	7	32	39	21	18	10	2	22	-5
WAS	WAS @ DET	03/08/1999	L	48	71	30	76	39.5	1	9	11.1	10	16	62.5	18	27	45	21	16	10	2	25	-4
ORL	ORL vs. ATL	03/08/1999	L	48	110	44	84	52.4	9	15	60.0	13	18	72.2	10	24	34	26	18	4	6	21	-4
MIL	MIL vs. CHI	03/08/1999	W	48	81	27	76	35.5	3	10	30.0	24	27	88.9	12	33	45	19	13	13	6	16	5
POR	POR vs. HOU	03/07/1999	W	48	111	42	76	55.3	9	16	56.3	18	21	85.7	7	32	39	26	16	12	7	24	40
WAS	WAS @ PHI	03/07/1999	W	53	103	34	81	42.0	3	13	23.1	32	36	88.9	12	35	47	22	20	12	3	35	8
DAL	DAL @ SAC	03/07/1999	L	48	89	37	96	38.5	3	11	27.3	12	18	66.7	21	29	50	17	14	5	4	25	-5
DEN	DEN vs. SAS	03/07/1999	L	48	96	40	78	51.3	2	8	25.0	14	21	66.7	7	20	27	27	9	7	6	22	-10
HOU	HOU @ POR	03/07/1999	L	48	71	23	74	31.1	4	18	22.2	21	24	87.5	15	20	35	14	19	7	4	24	-40
SAC	SAC vs. DAL	03/07/1999	W	48	94	38	79	48.1	4	18	22.2	14	29	48.3	14	32	46	23	13	7	10	21	5
UTA	UTA vs. LAL	03/07/1999	L	48	89	30	72	41.7	0	8	0.0	29	42	69.0	9	22	31	12	9	5	3	33	-8
NYK	NYK vs. NJN	03/07/1999	W	48	97	38	74	51.4	7	13	53.8	14	20	70.0	11	29	40	24	14	6	7	14	11
MIA	MIA @ IND	03/07/1999	L	48	72	27	65	41.5	6	21	28.6	12	17	70.6	9	33	42	18	18	4	4	19	-13
TOR	TOR vs. BOS	03/07/1999	W	48	105	37	82	45.1	1	10	10.0	30	41	73.2	17	37	54	25	15	11	9	17	13
BOS	BOS @ TOR	03/07/1999	L	48	92	37	82	45.1	5	14	35.7	13	25	52.0	9	23	32	24	15	10	6	29	-13
LAL	LAL @ UTA	03/07/1999	W	48	97	31	63	49.2	4	13	30.8	31	49	63.3	10	32	42	13	14	2	7	34	8
PHI	PHI vs. WAS	03/07/1999	L	53	95	32	84	38.1	0	10	0.0	31	45	68.9	17	30	47	16	22	12	3	33	-8
NJN	NJN @ NYK	03/07/1999	L	48	86	35	94	37.2	7	13	53.8	9	14	64.3	27	24	51	21	15	7	1	17	-11
SAS	SAS @ DEN	03/07/1999	W	48	106	41	73	56.2	5	7	71.4	19	28	67.9	12	30	42	28	13	5	7	19	10
SEA	SEA vs. MIN	03/07/1999	L	48	77	31	77	40.3	4	23	17.4	11	20	55.0	15	22	37	20	14	10	4	17	-11
MIN	MIN @ SEA	03/07/1999	W	48	88	34	73	46.6	5	10	50.0	15	20	75.0	12	26	38	25	14	8	4	21	11
IND	IND vs. MIA	03/07/1999	W	48	85	33	78	42.3	7	18	38.9	12	13	92.3	9	30	39	19	8	8	4	17	13
DET	DET @ ORL	03/06/1999	L	48	82	31	86	36.0	7	23	30.4	13	19	68.4	15	32	47	16	17	7	7	26	-5
CLE	CLE vs. GSW	03/06/1999	W	48	97	29	60	48.3	2	7	28.6	37	46	80.4	6	28	34	23	15	9	9	30	17
SAC	SAC @ PHX	03/06/1999	W	48	111	42	78	53.8	8	14	57.1	19	28	67.9	10	29	39	24	21	12	5	14	12
ORL	ORL vs. DET	03/06/1999	W	48	87	34	77	44.2	4	12	33.3	15	25	60.0	7	39	46	20	18	7	5	19	5
SAS	SAS vs. LAC	03/06/1999	W	48	114	41	72	56.9	7	17	41.2	25	33	75.8	13	36	49	30	17	4	12	14	29
LAC	LAC @ SAS	03/06/1999	L	48	85	34	85	40.0	4	14	28.6	13	14	92.9	9	20	29	19	14	6	0	28	-29
HOU	HOU @ VAN	03/06/1999	W	48	107	35	60	58.3	8	15	53.3	29	43	67.4	8	35	43	26	23	8	5	20	15
PHX	PHX vs. SAC	03/06/1999	L	48	99	40	86	46.5	4	15	26.7	15	20	75.0	13	23	36	30	22	14	6	22	-12
VAN	VAN vs. HOU	03/06/1999	L	48	92	37	96	38.5	3	13	23.1	15	23	65.2	19	19	38	18	14	15	2	27	-15
GSW	GSW @ CLE	03/06/1999	L	48	80	26	74	35.1	3	12	25.0	25	38	65.8	15	25	40	11	17	9	6	36	-17
NYK	NYK @ MIL	03/05/1999	L	48	87	36	77	46.8	4	13	30.8	11	16	68.8	13	30	43	17	15	5	3	24	-1
MIN	MIN @ POR	03/05/1999	L	48	85	31	84	36.9	1	5	20.0	22	26	84.6	13	30	43	16	14	8	7	26	-12
BOS	BOS vs. DEN	03/05/1999	W	48	102	39	92	42.4	5	16	31.3	19	22	86.4	14	33	47	23	14	14	10	24	8
IND	IND vs. GSW	03/05/1999	L	48	83	31	75	41.3	2	5	40.0	19	21	90.5	16	25	41	17	18	8	3	14	-19
CHH	CHH @ WAS	03/05/1999	L	48	85	31	73	42.5	4	14	28.6	19	24	79.2	15	34	49	20	23	4	1	28	-1
POR	POR vs. MIN	03/05/1999	W	48	97	35	75	46.7	3	9	33.3	24	38	63.2	8	35	43	25	14	8	8	22	12
MIL	MIL vs. NYK	03/05/1999	W	48	88	31	79	39.2	4	14	28.6	22	31	71.0	19	26	45	19	9	10	1	17	1
TOR	TOR vs. ORL	03/05/1999	L	48	84	36	82	43.9	7	15	46.7	5	7	71.4	12	31	43	26	18	7	5	26	-5
LAL	LAL vs. SEA	03/05/1999	W	48	103	42	83	50.6	3	14	21.4	16	24	66.7	15	31	46	25	13	3	4	16	3
WAS	WAS vs. CHH	03/05/1999	W	48	86	31	80	38.8	1	9	11.1	23	32	71.9	12	28	40	20	12	12	3	20	1
DEN	DEN @ BOS	03/05/1999	L	48	94	32	82	39.0	5	11	45.5	25	31	80.6	17	34	51	10	25	7	8	17	-8
GSW	GSW @ IND	03/05/1999	W	48	102	45	85	52.9	5	11	45.5	7	9	77.8	13	27	40	32	12	9	7	22	19
MIA	MIA @ PHI	03/05/1999	W	48	89	31	63	49.2	7	18	38.9	20	26	76.9	8	29	37	19	19	4	8	23	11
SEA	SEA @ LAL	03/05/1999	L	48	100	37	85	43.5	11	21	52.4	15	19	78.9	11	25	36	24	9	7	3	18	-3
ORL	ORL @ TOR	03/05/1999	W	48	89	30	69	43.5	5	14	35.7	24	34	70.6	12	31	43	22	19	8	5	13	5
DAL	DAL @ UTA	03/05/1999	L	48	95	32	82	39.0	4	15	26.7	27	37	73.0	16	30	46	18	15	8	4	31	-11
UTA	UTA vs. DAL	03/05/1999	W	48	106	35	69	50.7	3	8	37.5	33	42	78.6	6	30	36	32	16	7	7	23	11
PHI	PHI vs. MIA	03/05/1999	L	48	78	28	84	33.3	1	9	11.1	21	33	63.6	24	21	45	13	13	12	3	26	-11
SEA	SEA vs. PHX	03/04/1999	L	48	93	35	81	43.2	6	20	30.0	17	26	65.4	21	27	48	24	20	5	3	20	-8
MIA	MIA vs. DEN	03/04/1999	W	48	95	36	71	50.7	7	14	50.0	16	23	69.6	8	25	33	25	14	9	7	24	8
TOR	TOR @ ATL	03/04/1999	W	48	86	35	93	37.6	7	16	43.8	9	11	81.8	19	28	47	20	12	17	2	22	9
DAL	DAL vs. SAS	03/04/1999	L	48	79	32	76	42.1	2	11	18.2	13	17	76.5	12	24	36	15	18	6	5	22	-16
CHH	CHH @ NJN	03/04/1999	W	48	96	36	79	45.6	10	22	45.5	14	21	66.7	12	39	51	20	17	6	6	16	14
LAC	LAC @ HOU	03/04/1999	L	48	77	32	79	40.5	5	17	29.4	8	11	72.7	10	23	33	19	16	10	8	19	-19
HOU	HOU vs. LAC	03/04/1999	W	48	96	35	71	49.3	7	18	38.9	19	26	73.1	11	33	44	25	18	13	5	10	19
VAN	VAN vs. MIN	03/04/1999	L	48	93	36	76	47.4	4	9	44.4	17	29	58.6	13	29	42	27	21	7	5	29	-9
ATL	ATL vs. TOR	03/04/1999	L	48	77	27	64	42.2	5	13	38.5	18	30	60.0	10	33	43	14	23	5	3	14	-9
PHX	PHX @ SEA	03/04/1999	W	48	101	39	76	51.3	6	10	60.0	17	22	77.3	9	22	31	28	12	11	3	21	8
DET	DET @ CLE	03/04/1999	W	48	99	34	55	61.8	7	12	58.3	24	31	77.4	6	22	28	23	16	9	2	26	15
CLE	CLE vs. DET	03/04/1999	L	48	84	32	63	50.8	3	7	42.9	17	24	70.8	9	17	26	27	16	7	3	26	-15
MIN	MIN @ VAN	03/04/1999	W	48	102	37	84	44.0	1	5	20.0	27	32	84.4	14	24	38	22	12	12	9	24	9
NJN	NJN vs. CHH	03/04/1999	L	48	82	33	85	38.8	4	13	30.8	12	18	66.7	10	32	42	20	13	13	8	14	-14
SAS	SAS @ DAL	03/04/1999	W	48	95	36	74	48.6	4	15	26.7	19	23	82.6	11	32	43	16	15	10	3	18	16
DEN	DEN @ MIA	03/04/1999	L	48	87	31	79	39.2	4	13	30.8	21	30	70.0	15	22	37	11	14	4	3	24	-8
CHI	CHI @ PHI	03/03/1999	L	48	86	32	76	42.1	2	10	20.0	20	30	66.7	15	20	35	22	20	10	6	25	-16
IND	IND @ WAS	03/03/1999	W	48	106	40	75	53.3	5	14	35.7	21	26	80.8	9	28	37	26	15	4	7	18	11
UTA	UTA vs. VAN	03/03/1999	W	48	109	41	73	56.2	3	8	37.5	24	30	80.0	10	35	45	31	17	9	4	20	23
PHI	PHI vs. CHI	03/03/1999	W	48	102	40	82	48.8	3	7	42.9	19	26	73.1	16	25	41	23	20	14	5	28	16
WAS	WAS vs. IND	03/03/1999	L	48	95	40	87	46.0	3	12	25.0	12	16	75.0	14	23	37	27	11	6	3	18	-11
LAL	LAL vs. PHX	03/03/1999	W	48	101	35	76	46.1	4	11	36.4	27	48	56.3	15	36	51	22	15	3	10	22	6
MIL	MIL vs. GSW	03/03/1999	W	48	106	36	76	47.4	7	12	58.3	27	33	81.8	12	36	48	25	15	9	7	28	28
POR	POR @ SAC	03/03/1999	W	53	97	39	88	44.3	5	12	41.7	14	19	73.7	11	39	50	23	18	8	4	23	4
ORL	ORL vs. CHH	03/03/1999	W	48	93	36	81	44.4	7	16	43.8	14	22	63.6	14	27	41	28	11	10	5	17	17
SAC	SAC vs. POR	03/03/1999	L	53	93	35	94	37.2	5	23	21.7	18	26	69.2	16	37	53	19	14	5	5	15	-4
GSW	GSW @ MIL	03/03/1999	L	48	78	27	81	33.3	3	8	37.5	21	34	61.8	22	26	48	12	18	8	3	27	-28
CHH	CHH @ ORL	03/03/1999	L	48	76	31	68	45.6	4	10	40.0	10	13	76.9	5	29	34	19	22	6	4	24	-17
PHX	PHX @ LAL	03/03/1999	L	48	95	37	91	40.7	4	19	21.1	17	24	70.8	15	30	45	21	8	12	0	32	-6
VAN	VAN @ UTA	03/03/1999	L	48	86	31	76	40.8	8	17	47.1	16	24	66.7	8	23	31	20	14	10	2	25	-23
MIA	MIA vs. NYK	03/02/1999	W	53	85	32	81	39.5	6	17	35.3	15	22	68.2	13	36	49	17	11	2	8	18	1
IND	IND vs. DEN	03/02/1999	W	48	88	29	79	36.7	9	15	60.0	21	25	84.0	20	28	48	15	20	8	3	21	7
NJN	NJN vs. MIL	03/02/1999	L	48	86	31	89	34.8	6	19	31.6	18	20	90.0	16	31	47	19	17	9	9	21	-8
MIL	MIL @ NJN	03/02/1999	W	48	94	36	81	44.4	3	6	50.0	19	26	73.1	14	35	49	13	16	7	11	20	8
CHI	CHI vs. DET	03/02/1999	L	48	78	31	82	37.8	2	8	25.0	14	21	66.7	16	21	37	20	15	11	3	17	-30
GSW	GSW @ MIN	03/02/1999	L	48	78	30	76	39.5	6	15	40.0	12	17	70.6	8	30	38	21	20	10	5	27	-11
CLE	CLE vs. BOS	03/02/1999	W	48	116	36	62	58.1	6	10	60.0	38	49	77.6	9	27	36	29	21	5	6	27	17
ATL	ATL vs. WAS	03/02/1999	L	48	77	31	76	40.8	3	10	30.0	12	21	57.1	6	29	35	17	16	7	2	17	-20
DAL	DAL vs. LAC	03/02/1999	W	48	112	40	79	50.6	7	16	43.8	25	32	78.1	14	28	42	26	7	5	11	21	13
BOS	BOS @ CLE	03/02/1999	L	48	99	35	84	41.7	2	11	18.2	27	34	79.4	13	15	28	20	10	8	3	40	-17
MIN	MIN vs. GSW	03/02/1999	W	48	89	29	78	37.2	1	6	16.7	30	39	76.9	18	31	49	20	15	6	5	20	11
UTA	UTA @ POR	03/02/1999	L	58	100	38	81	46.9	2	10	20.0	22	25	88.0	9	28	37	27	25	14	8	34	-2
DEN	DEN @ IND	03/02/1999	L	48	81	25	72	34.7	7	22	31.8	24	28	85.7	14	27	41	12	17	8	8	27	-7
VAN	VAN vs. SAC	03/02/1999	L	48	101	41	84	48.8	2	7	28.6	17	23	73.9	13	26	39	21	15	9	1	27	-10
SAC	SAC @ VAN	03/02/1999	W	48	111	45	83	54.2	2	9	22.2	19	32	59.4	16	25	41	25	16	12	5	21	10
HOU	HOU vs. SAS	03/02/1999	L	48	82	31	75	41.3	3	8	37.5	17	20	85.0	10	30	40	13	20	8	8	20	-17
SAS	SAS @ HOU	03/02/1999	W	48	99	41	95	43.2	6	13	46.2	11	15	73.3	18	25	43	27	12	8	9	15	17
WAS	WAS @ ATL	03/02/1999	W	48	97	42	71	59.2	3	7	42.9	10	16	62.5	3	35	38	21	17	5	2	21	20
NYK	NYK @ MIA	03/02/1999	L	53	84	30	83	36.1	2	11	18.2	22	27	81.5	14	30	44	14	10	4	7	19	-1
POR	POR vs. UTA	03/02/1999	W	58	102	35	89	39.3	7	17	41.2	25	31	80.6	15	30	45	23	23	7	4	24	2
DET	DET @ CHI	03/02/1999	W	48	108	46	84	54.8	6	14	42.9	10	16	62.5	15	33	48	29	15	10	1	21	30
LAC	LAC @ DAL	03/02/1999	L	48	99	37	87	42.5	5	13	38.5	20	22	90.9	18	25	43	19	13	5	3	23	-13
NJN	NJN @ BOS	03/01/1999	W	48	99	38	83	45.8	4	11	36.4	19	25	76.0	10	39	49	24	16	8	4	22	2
CHH	CHH vs. TOR	03/01/1999	W	48	91	35	78	44.9	5	15	33.3	16	26	61.5	14	28	42	22	11	10	2	19	3
LAL	LAL @ PHX	03/01/1999	W	48	97	39	80	48.8	8	17	47.1	11	18	61.1	12	35	47	24	19	6	6	19	6
ORL	ORL vs. ATL	03/01/1999	W	48	70	26	78	33.3	2	15	13.3	16	23	69.6	14	30	44	16	16	10	3	23	3
SEA	SEA @ SAC	03/01/1999	W	48	105	41	82	50.0	5	19	26.3	18	34	52.9	11	35	46	27	19	10	0	25	3
NYK	NYK vs. CLE	03/01/1999	W	48	85	31	66	47.0	6	14	42.9	17	22	77.3	2	35	37	21	18	4	7	32	7
WAS	WAS vs. PHI	03/01/1999	L	48	91	33	71	46.5	0	9	0.0	25	32	78.1	5	28	33	23	17	9	3	22	-13
BOS	BOS vs. NJN	03/01/1999	L	48	97	39	89	43.8	6	13	46.2	13	19	68.4	11	30	41	23	13	8	7	21	-2
CLE	CLE @ NYK	03/01/1999	L	48	78	21	71	29.6	1	7	14.3	35	43	81.4	9	29	38	13	12	11	2	24	-7
PHI	PHI @ WAS	03/01/1999	W	48	104	42	83	50.6	1	7	14.3	19	29	65.5	13	31	44	26	16	13	2	27	13
SAC	SAC vs. SEA	03/01/1999	L	48	102	38	85	44.7	6	19	31.6	20	28	71.4	10	32	42	23	20	8	1	28	-3
ATL	ATL @ ORL	03/01/1999	L	48	67	23	69	33.3	2	7	28.6	19	25	76.0	12	30	42	11	18	9	5	20	-3
TOR	TOR @ CHH	03/01/1999	L	48	88	33	72	45.8	8	14	57.1	14	19	73.7	11	30	41	19	18	7	2	26	-3
PHX	PHX vs. LAL	03/01/1999	L	48	91	36	82	43.9	4	12	33.3	15	21	71.4	10	24	34	26	12	10	3	18	-6
SAS	SAS vs. UTA	02/28/1999	L	48	87	34	83	41.0	5	20	25.0	14	26	53.8	19	25	44	21	17	7	6	29	-14
DEN	DEN vs. VAN	02/28/1999	W	48	116	38	77	49.4	9	19	47.4	31	36	86.1	14	29	43	29	19	8	8	31	4
MIL	MIL vs. PHI	02/28/1999	L	48	76	34	82	41.5	1	9	11.1	7	12	58.3	17	22	39	12	18	9	8	25	-11
PHI	PHI @ MIL	02/28/1999	W	48	87	32	75	42.7	0	2	0.0	23	34	67.6	17	29	46	23	17	11	5	16	11
MIN	MIN vs. POR	02/28/1999	L	48	93	35	83	42.2	1	11	9.1	22	30	73.3	11	24	35	22	13	10	11	21	-7
TOR	TOR vs. CHI	02/28/1999	L	53	88	35	92	38.0	6	15	40.0	12	15	80.0	14	34	48	21	11	5	14	25	-2
UTA	UTA @ SAS	02/28/1999	W	48	101	35	71	49.3	2	7	28.6	29	34	85.3	8	29	37	24	15	10	4	22	14
VAN	VAN @ DEN	02/28/1999	L	48	112	42	79	53.2	4	8	50.0	24	37	64.9	9	23	32	27	16	11	4	24	-4
ORL	ORL @ MIA	02/28/1999	L	48	78	30	70	42.9	8	17	47.1	10	17	58.8	10	28	38	21	21	11	2	23	-6
MIA	MIA vs. ORL	02/28/1999	W	48	84	26	66	39.4	6	10	60.0	26	28	92.9	10	24	34	16	17	14	4	19	6
LAL	LAL vs. HOU	02/28/1999	W	48	106	40	73	54.8	7	14	50.0	19	30	63.3	9	31	40	20	16	7	4	24	16
HOU	HOU @ LAL	02/28/1999	L	48	90	37	85	43.5	3	12	25.0	13	17	76.5	11	27	38	19	16	8	0	24	-16
CHI	CHI @ TOR	02/28/1999	W	53	90	32	90	35.6	3	16	18.8	23	29	79.3	20	36	56	21	12	7	3	21	2
POR	POR @ MIN	02/28/1999	W	48	100	41	87	47.1	6	13	46.2	12	22	54.5	11	34	45	32	16	8	4	28	7
GSW	GSW @ PHX	02/28/1999	L	48	89	35	90	38.9	6	24	25.0	13	20	65.0	19	35	54	16	13	5	5	29	-13
DET	DET vs. NYK	02/28/1999	W	48	89	33	73	45.2	8	12	66.7	15	22	68.2	11	35	46	24	14	9	4	18	21
PHX	PHX vs. GSW	02/28/1999	W	48	102	34	72	47.2	5	13	38.5	29	35	82.9	4	36	40	25	9	5	7	13	13
NYK	NYK @ DET	02/28/1999	L	48	68	26	72	36.1	3	14	21.4	13	25	52.0	14	28	42	12	17	8	4	21	-21
ATL	ATL @ LAC	02/27/1999	W	48	103	40	74	54.1	2	7	28.6	21	24	87.5	9	32	41	23	8	7	5	19	29
NJN	NJN vs. BOS	02/27/1999	L	48	92	34	94	36.2	3	12	25.0	21	31	67.7	16	39	55	21	19	9	7	31	-9
BOS	BOS @ NJN	02/27/1999	W	48	101	40	89	44.9	3	16	18.8	18	28	64.3	12	41	53	21	17	11	4	30	9
CHH	CHH @ CHI	02/27/1999	L	48	77	26	65	40.0	3	9	33.3	22	26	84.6	7	31	38	18	18	5	3	17	-17
HOU	HOU @ VAN	02/27/1999	W	48	86	35	77	45.5	7	17	41.2	9	11	81.8	6	37	43	17	21	13	11	18	12
CHI	CHI vs. CHH	02/27/1999	W	48	94	36	78	46.2	7	18	38.9	15	20	75.0	13	28	41	27	12	14	2	26	17
POR	POR @ WAS	02/27/1999	W	48	82	33	75	44.0	2	10	20.0	14	20	70.0	15	27	42	19	16	11	4	24	1
SAC	SAC @ DAL	02/27/1999	L	48	90	37	86	43.0	3	16	18.8	13	22	59.1	17	36	53	17	19	5	5	21	-7
VAN	VAN vs. HOU	02/27/1999	L	48	74	31	79	39.2	1	4	25.0	11	17	64.7	11	30	41	11	20	6	1	15	-12
WAS	WAS vs. POR	02/27/1999	L	48	81	32	71	45.1	1	2	50.0	16	19	84.2	8	24	32	14	14	9	3	23	-1
LAC	LAC vs. ATL	02/27/1999	L	48	74	29	74	39.2	2	14	14.3	14	18	77.8	14	21	35	11	16	4	2	23	-29
DAL	DAL vs. SAC	02/27/1999	W	48	97	42	105	40.0	3	6	50.0	10	19	52.6	28	31	59	14	11	9	8	20	7
UTA	UTA vs. DAL	02/26/1999	W	48	80	26	70	37.1	3	8	37.5	25	34	73.5	16	37	53	18	20	9	4	24	15
MIN	MIN @ TOR	02/26/1999	L	48	92	35	96	36.5	6	17	35.3	16	19	84.2	15	30	45	27	12	11	4	23	-10
POR	POR @ CHH	02/26/1999	L	48	95	30	81	37.0	9	20	45.0	26	39	66.7	17	27	44	18	11	8	2	32	-2
NYK	NYK @ BOS	02/26/1999	L	48	80	30	66	45.5	4	8	50.0	16	21	76.2	6	32	38	16	26	10	9	22	-14
DEN	DEN vs. MIL	02/26/1999	W	48	96	35	71	49.3	9	21	42.9	17	18	94.4	12	29	41	24	23	6	6	17	1
GSW	GSW vs. PHX	02/26/1999	W	48	94	33	73	45.2	7	15	46.7	21	38	55.3	15	42	57	24	16	5	3	26	4
MIA	MIA @ DET	02/26/1999	L	48	93	31	75	41.3	11	21	52.4	20	28	71.4	15	29	44	20	13	7	7	23	-2
ORL	ORL vs. IND	02/26/1999	W	53	103	38	95	40.0	5	14	35.7	22	29	75.9	22	35	57	16	13	9	4	22	3
PHX	PHX @ GSW	02/26/1999	L	48	90	31	90	34.4	5	18	27.8	23	32	71.9	17	29	46	28	5	10	3	25	-4
SAS	SAS @ SEA	02/26/1999	L	48	82	28	78	35.9	3	18	16.7	23	27	85.2	16	34	50	20	19	8	6	17	-10
CHH	CHH vs. POR	02/26/1999	W	48	97	31	59	52.5	6	10	60.0	29	41	70.7	4	31	35	23	17	7	3	25	2
SEA	SEA vs. SAS	02/26/1999	W	48	92	37	88	42.0	8	15	53.3	10	17	58.8	13	28	41	20	13	13	7	22	10
MIL	MIL @ DEN	02/26/1999	L	48	95	37	79	46.8	4	10	40.0	17	19	89.5	10	19	29	21	12	16	3	19	-1
LAC	LAC @ LAL	02/26/1999	L	48	83	27	92	29.3	3	12	25.0	26	36	72.2	22	26	48	13	18	16	3	33	-16
DET	DET vs. MIA	02/26/1999	W	48	95	34	73	46.6	7	14	50.0	20	26	76.9	11	26	37	20	12	7	8	22	2
BOS	BOS vs. NYK	02/26/1999	W	48	94	35	86	40.7	10	25	40.0	14	24	58.3	17	29	46	25	17	11	8	16	14
LAL	LAL vs. LAC	02/26/1999	W	48	99	32	65	49.2	2	10	20.0	33	47	70.2	9	37	46	24	25	10	13	29	16
TOR	TOR vs. MIN	02/26/1999	W	48	102	38	75	50.7	4	10	40.0	22	33	66.7	6	44	50	29	21	9	12	17	10
IND	IND @ ORL	02/26/1999	L	53	100	38	83	45.8	9	28	32.1	15	21	71.4	9	28	37	23	13	6	3	22	-3
DAL	DAL @ UTA	02/26/1999	L	48	65	20	68	29.4	0	8	0.0	25	34	73.5	10	31	41	10	16	7	5	29	-15
WAS	WAS vs. SAC	02/25/1999	L	48	105	41	86	47.7	3	10	30.0	20	29	69.0	13	25	38	27	14	10	4	18	-10
IND	IND @ CLE	02/25/1999	W	48	81	31	70	44.3	6	21	28.6	13	22	59.1	10	32	42	23	14	7	3	23	7
LAL	LAL @ LAC	02/25/1999	W	48	115	42	78	53.8	9	18	50.0	22	31	71.0	15	26	41	30	12	11	4	20	15
DAL	DAL vs. DEN	02/25/1999	W	48	90	31	80	38.8	2	8	25.0	26	32	81.3	14	36	50	14	13	8	9	17	9
PHX	PHX @ VAN	02/25/1999	W	48	94	33	80	41.3	8	24	33.3	20	26	76.9	16	26	42	26	17	14	3	23	8
HOU	HOU vs. ATL	02/25/1999	L	48	87	35	71	49.3	11	23	47.8	6	13	46.2	6	31	37	24	17	3	4	17	-6
VAN	VAN vs. PHX	02/25/1999	L	48	86	31	71	43.7	2	12	16.7	22	30	73.3	12	28	40	20	23	9	3	22	-8
SAC	SAC @ WAS	02/25/1999	W	48	115	43	90	47.8	12	22	54.5	17	19	89.5	19	32	51	32	20	6	3	25	10
DEN	DEN @ DAL	02/25/1999	L	48	81	31	87	35.6	6	25	24.0	13	20	65.0	18	33	51	16	13	9	8	25	-9
PHI	PHI @ CHI	02/25/1999	W	48	98	35	72	48.6	2	3	66.7	26	31	83.9	13	27	40	20	20	17	5	19	18
NYK	NYK vs. MIN	02/25/1999	W	53	115	43	81	53.1	6	16	37.5	23	29	79.3	4	34	38	29	17	8	11	23	2
CLE	CLE vs. IND	02/25/1999	L	48	74	26	69	37.7	1	8	12.5	21	25	84.0	10	26	36	19	14	8	1	24	-7
CHI	CHI vs. PHI	02/25/1999	L	48	80	31	77	40.3	4	12	33.3	14	22	63.6	14	25	39	23	22	14	3	22	-18
MIN	MIN @ NYK	02/25/1999	L	53	113	44	106	41.5	1	11	9.1	24	34	70.6	25	33	58	29	15	7	3	25	-2
LAC	LAC vs. LAL	02/25/1999	L	48	100	41	79	51.9	6	15	40.0	12	16	75.0	12	20	32	20	14	9	3	21	-15
ATL	ATL @ HOU	02/25/1999	W	48	93	38	92	41.3	4	10	40.0	13	17	76.5	15	26	41	18	4	10	8	18	6
ORL	ORL @ BOS	02/24/1999	L	48	79	29	83	34.9	1	10	10.0	20	30	66.7	18	29	47	16	20	11	6	17	-32
SAS	SAS vs. SEA	02/24/1999	W	48	99	37	78	47.4	5	10	50.0	20	25	80.0	15	34	49	20	19	8	3	31	18
BOS	BOS vs. ORL	02/24/1999	W	48	111	45	91	49.5	10	18	55.6	11	19	57.9	16	34	50	32	13	13	7	21	32
NJN	NJN vs. POR	02/24/1999	L	48	85	36	81	44.4	1	5	20.0	12	15	80.0	10	30	40	18	19	8	10	21	-9
IND	IND vs. TOR	02/24/1999	W	48	104	42	78	53.8	5	11	45.5	15	16	93.8	8	32	40	23	9	7	4	22	20
TOR	TOR @ IND	02/24/1999	L	48	84	27	86	31.4	0	6	0.0	30	33	90.9	22	25	47	6	9	8	5	17	-20
MIA	MIA @ CHH	02/24/1999	W	48	91	33	78	42.3	5	13	38.5	20	29	69.0	15	30	45	22	13	9	8	25	8
SAC	SAC @ PHI	02/24/1999	L	48	81	31	80	38.8	6	20	30.0	13	26	50.0	14	35	49	18	24	7	7	17	-13
CLE	CLE @ DET	02/24/1999	L	48	73	27	66	40.9	0	7	0.0	19	24	79.2	9	31	40	21	21	9	0	20	-16
PHI	PHI vs. SAC	02/24/1999	W	48	94	41	97	42.3	1	5	20.0	11	16	68.8	16	34	50	20	15	13	3	18	13
CHH	CHH vs. MIA	02/24/1999	L	48	83	27	69	39.1	4	16	25.0	25	31	80.6	7	27	34	15	15	5	4	23	-8
DEN	DEN vs. UTA	02/24/1999	W	48	97	34	74	45.9	6	18	33.3	23	28	82.1	13	17	30	18	13	9	10	29	10
UTA	UTA @ DEN	02/24/1999	L	48	87	29	63	46.0	1	7	14.3	28	40	70.0	11	22	33	21	18	7	4	28	-10
