TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	TOV	STL	BLK	PF	+/-
UTA	UTA @ POR	04/11/2018	L	48	93	33	89	37.1	8	23	34.8	19	24	79.2	14	39	53	18	15	5	7	19	-9
SAC	SAC vs. HOU	04/11/2018	W	48	96	38	80	47.5	7	26	26.9	13	20	65.0	6	42	48	22	11	6	3	14	13
WAS	WAS @ ORL	04/11/2018	L	48	92	33	95	34.7	10	34	29.4	16	27	59.3	18	32	50	17	12	5	1	25	-9
TOR	TOR @ MIA	04/11/2018	L	53	109	42	92	45.7	9	30	30.0	16	21	76.2	9	38	47	24	14	5	10	24	-7
NOP	NOP vs. SAS	04/11/2018	W	48	122	52	88	59.1	5	19	26.3	13	19	68.4	11	40	51	30	19	11	5	20	24
LAC	LAC vs. LAL	04/11/2018	L	48	100	41	83	49.4	6	18	33.3	12	28	42.9	8	33	41	27	17	8	1	17	-15
DET	DET @ CHI	04/11/2018	W	48	119	47	89	52.8	15	35	42.9	10	10	100	7	40	47	27	12	12	4	21	32
DEN	DEN @ MIN	04/11/2018	L	53	106	41	90	45.6	13	32	40.6	11	18	61.1	10	37	47	19	15	4	4	22	-6
BOS	BOS vs. BKN	04/11/2018	W	48	110	46	102	45.1	6	24	25.0	12	15	80.0	20	42	62	22	14	6	6	14	13
OKC	OKC vs. MEM	04/11/2018	W	48	137	47	85	55.3	20	43	46.5	23	32	71.9	8	37	45	32	14	8	3	23	14
MEM	MEM @ OKC	04/11/2018	L	48	123	44	91	48.4	13	31	41.9	22	24	91.7	9	32	41	22	13	9	2	22	-14
NYK	NYK @ CLE	04/11/2018	W	48	110	43	85	50.6	12	27	44.4	12	13	92.3	8	31	39	30	15	10	3	22	12
MIN	MIN vs. DEN	04/11/2018	W	53	112	42	89	47.2	9	23	39.1	19	25	76.0	8	32	40	24	8	10	2	19	6
SAS	SAS @ NOP	04/11/2018	L	48	98	37	92	40.2	8	24	33.3	16	19	84.2	12	26	38	22	17	9	1	17	-24
HOU	HOU @ SAC	04/11/2018	L	48	83	31	82	37.8	13	46	28.3	8	12	66.7	8	32	40	11	14	2	6	24	-13
PHI	PHI vs. MIL	04/11/2018	W	48	130	52	105	49.5	15	36	41.7	11	15	73.3	17	40	57	35	12	15	7	17	35
CLE	CLE vs. NYK	04/11/2018	L	48	98	37	94	39.4	6	24	25.0	18	28	64.3	17	31	48	15	16	9	3	15	-12
LAL	LAL @ LAC	04/11/2018	W	48	115	42	88	47.7	17	39	43.6	14	16	87.5	10	39	49	25	17	8	6	23	15
ORL	ORL vs. WAS	04/11/2018	W	48	101	33	77	42.9	13	32	40.6	22	27	81.5	6	36	42	20	16	6	7	27	9
BKN	BKN @ BOS	04/11/2018	L	48	97	37	91	40.7	11	40	27.5	12	16	75.0	10	34	44	27	16	10	6	12	-13
MIL	MIL @ PHI	04/11/2018	L	48	95	37	90	41.1	7	25	28.0	14	16	87.5	10	33	43	22	20	6	5	17	-35
CHI	CHI vs. DET	04/11/2018	L	48	87	32	86	37.2	11	34	32.4	12	18	66.7	12	28	40	21	19	8	1	15	-32
POR	POR vs. UTA	04/11/2018	W	48	102	41	89	46.1	9	24	37.5	11	16	68.8	7	39	46	19	10	9	9	22	9
MIA	MIA vs. TOR	04/11/2018	W	53	116	46	106	43.4	11	26	42.3	13	20	65.0	19	37	56	26	9	8	7	18	7
GSW	GSW @ UTA	04/10/2018	L	48	79	30	86	34.9	5	19	26.3	14	16	87.5	9	30	39	14	16	7	3	18	-40
ATL	ATL vs. PHI	04/10/2018	L	48	113	41	98	41.8	13	37	35.1	18	26	69.2	8	31	39	27	10	10	3	24	-8
LAL	LAL vs. HOU	04/10/2018	L	48	99	38	90	42.2	10	36	27.8	13	15	86.7	9	38	47	22	17	14	4	19	-6
PHX	PHX @ DAL	04/10/2018	W	48	124	48	76	63.2	13	26	50.0	15	21	71.4	5	41	46	35	15	5	6	16	27
PHI	PHI @ ATL	04/10/2018	W	48	121	43	87	49.4	17	37	45.9	18	30	60.0	11	43	54	29	18	7	8	22	8
UTA	UTA vs. GSW	04/10/2018	W	48	119	48	90	53.3	13	35	37.1	10	13	76.9	12	42	54	25	15	10	6	20	40
WAS	WAS vs. BOS	04/10/2018	W	48	113	41	83	49.4	15	30	50.0	16	20	80.0	10	41	51	32	20	8	3	24	12
DAL	DAL vs. PHX	04/10/2018	L	48	97	37	97	38.1	8	33	24.2	15	22	68.2	18	22	40	20	8	8	1	19	-27
CHA	CHA @ IND	04/10/2018	W	48	119	46	99	46.5	18	42	42.9	9	12	75.0	13	42	55	27	7	5	7	8	26
BOS	BOS @ WAS	04/10/2018	L	48	101	33	87	37.9	13	33	39.4	22	27	81.5	13	31	44	22	17	14	1	18	-12
HOU	HOU @ LAL	04/10/2018	W	48	105	37	88	42.0	16	47	34.0	15	16	93.8	8	41	49	19	19	9	5	19	6
IND	IND vs. CHA	04/10/2018	L	48	93	40	99	40.4	8	31	25.8	5	8	62.5	13	40	53	22	8	3	4	16	-26
CLE	CLE @ NYK	04/09/2018	W	48	123	40	85	47.1	19	45	42.2	24	28	85.7	7	35	42	29	11	9	2	15	14
NYK	NYK vs. CLE	04/09/2018	L	48	109	46	87	52.9	11	30	36.7	6	12	50.0	8	29	37	26	14	4	7	20	-14
SAS	SAS vs. SAC	04/09/2018	W	48	98	34	82	41.5	6	27	22.2	24	29	82.8	11	34	45	18	8	6	6	14	13
DET	DET vs. TOR	04/09/2018	L	48	98	35	78	44.9	9	30	30.0	19	25	76.0	4	29	33	22	6	7	2	11	-10
LAC	LAC vs. NOP	04/09/2018	L	48	100	45	98	45.9	2	17	11.8	8	19	42.1	17	44	61	29	16	6	6	18	-13
ORL	ORL @ MIL	04/09/2018	L	48	86	34	82	41.5	5	24	20.8	13	20	65.0	5	38	43	24	20	8	4	14	-16
SAC	SAC @ SAS	04/09/2018	L	48	85	33	81	40.7	8	18	44.4	11	17	64.7	12	33	45	16	12	4	2	24	-13
TOR	TOR @ DET	04/09/2018	W	48	108	46	87	52.9	12	39	30.8	4	4	100	8	40	48	27	10	3	5	17	10
BKN	BKN vs. CHI	04/09/2018	W	48	114	41	82	50.0	18	42	42.9	14	15	93.3	6	32	38	32	18	8	10	15	9
DEN	DEN vs. POR	04/09/2018	W	48	88	31	83	37.3	6	26	23.1	20	26	76.9	10	42	52	22	12	7	5	18	6
MIA	MIA vs. OKC	04/09/2018	L	48	93	40	87	46.0	5	22	22.7	8	14	57.1	8	35	43	21	15	6	4	24	-22
MIN	MIN vs. MEM	04/09/2018	W	48	113	42	87	48.3	7	22	31.8	22	26	84.6	18	34	52	27	18	10	7	18	19
MIL	MIL vs. ORL	04/09/2018	W	48	102	39	91	42.9	9	26	34.6	15	18	83.3	12	44	56	26	17	13	2	18	16
MEM	MEM @ MIN	04/09/2018	L	48	94	35	85	41.2	5	18	27.8	19	21	90.5	10	25	35	20	17	11	5	20	-19
POR	POR @ DEN	04/09/2018	L	48	82	31	94	33.0	7	33	21.2	13	18	72.2	18	39	57	10	17	8	2	28	-6
NOP	NOP @ LAC	04/09/2018	W	48	113	44	95	46.3	11	30	36.7	14	20	70.0	9	41	50	34	8	13	10	18	13
OKC	OKC @ MIA	04/09/2018	W	48	115	35	81	43.2	14	35	40.0	31	38	81.6	7	36	43	21	10	9	4	15	22
CHI	CHI @ BKN	04/09/2018	L	48	105	43	89	48.3	12	28	42.9	7	12	58.3	10	34	44	26	19	7	6	17	-9
ORL	ORL @ TOR	04/08/2018	L	48	101	42	89	47.2	7	23	30.4	10	17	58.8	6	36	42	25	11	12	4	17	-11
BOS	BOS vs. ATL	04/08/2018	L	48	106	42	82	51.2	9	23	39.1	13	20	65.0	10	31	41	33	12	9	6	18	-6
PHI	PHI vs. DAL	04/08/2018	W	48	109	46	91	50.5	8	27	29.6	9	14	64.3	9	43	52	32	11	9	4	19	12
ATL	ATL @ BOS	04/08/2018	W	48	112	43	86	50.0	15	35	42.9	11	14	78.6	5	32	37	23	13	7	4	19	6
CHA	CHA vs. IND	04/08/2018	L	48	117	40	80	50.0	11	30	36.7	26	30	86.7	5	31	36	27	21	6	3	17	-6
IND	IND @ CHA	04/08/2018	W	48	123	50	93	53.8	9	25	36.0	14	18	77.8	7	32	39	27	15	11	1	22	6
DAL	DAL @ PHI	04/08/2018	L	48	97	40	94	42.6	11	40	27.5	6	13	46.2	10	33	43	24	12	6	6	9	-12
TOR	TOR vs. ORL	04/08/2018	W	48	112	39	78	50.0	17	40	42.5	17	24	70.8	6	41	47	28	17	8	5	21	11
GSW	GSW @ PHX	04/08/2018	W	48	117	47	90	52.2	13	32	40.6	10	15	66.7	5	36	41	27	11	9	7	15	17
MEM	MEM vs. DET	04/08/2018	W	48	130	48	83	57.8	16	33	48.5	18	24	75.0	8	35	43	36	14	11	4	18	13
DET	DET @ MEM	04/08/2018	L	48	117	38	93	40.9	23	47	48.9	18	23	78.3	14	24	38	30	13	10	0	18	-13
UTA	UTA @ LAL	04/08/2018	W	48	112	42	83	50.6	13	36	36.1	15	22	68.2	7	38	45	35	18	8	4	24	15
PHX	PHX vs. GSW	04/08/2018	L	48	100	39	92	42.4	10	35	28.6	12	16	75.0	8	36	44	24	15	4	0	16	-17
LAL	LAL vs. UTA	04/08/2018	L	48	97	37	93	39.8	5	25	20.0	18	22	81.8	12	32	44	20	14	8	4	22	-15
BKN	BKN @ CHI	04/07/2018	W	48	124	46	92	50.0	24	55	43.6	8	11	72.7	5	41	46	36	15	11	10	18	28
GSW	GSW vs. NOP	04/07/2018	L	48	120	49	90	54.4	15	33	45.5	7	11	63.6	8	34	42	31	17	3	0	21	-6
HOU	HOU vs. OKC	04/07/2018	L	48	102	36	76	47.4	14	37	37.8	16	23	69.6	6	35	41	23	18	7	5	24	-6
POR	POR @ SAS	04/07/2018	L	48	105	42	88	47.7	11	28	39.3	10	11	90.9	11	29	40	18	13	4	5	17	-11
NOP	NOP @ GSW	04/07/2018	W	48	126	49	87	56.3	11	27	40.7	17	22	77.3	4	30	34	39	8	15	6	16	6
MIL	MIL @ NYK	04/07/2018	W	48	115	45	93	48.4	10	25	40.0	15	17	88.2	12	36	48	30	10	6	10	13	13
CHI	CHI vs. BKN	04/07/2018	L	48	96	36	88	40.9	6	29	20.7	18	21	85.7	4	35	39	16	13	8	1	14	-28
NYK	NYK vs. MIL	04/07/2018	L	48	102	41	95	43.2	9	21	42.9	11	11	100	13	31	44	30	11	3	7	17	-13
SAS	SAS vs. POR	04/07/2018	W	48	116	47	84	56.0	7	21	33.3	15	21	71.4	4	32	36	21	8	12	3	12	11
DEN	DEN @ LAC	04/07/2018	W	48	134	53	85	62.4	12	29	41.4	16	23	69.6	7	26	33	36	8	4	6	26	19
OKC	OKC @ HOU	04/07/2018	W	48	108	36	91	39.6	10	33	30.3	26	33	78.8	15	27	42	21	11	11	5	20	6
LAC	LAC vs. DEN	04/07/2018	L	48	115	43	87	49.4	6	17	35.3	23	34	67.6	15	23	38	25	11	6	0	19	-19
DET	DET vs. DAL	04/06/2018	W	53	113	46	92	50.0	12	30	40.0	9	17	52.9	6	43	49	24	11	6	4	19	7
MIN	MIN @ LAL	04/06/2018	W	48	113	43	100	43.0	8	26	30.8	19	26	73.1	18	30	48	25	5	14	8	24	17
PHX	PHX vs. NOP	04/06/2018	L	48	103	37	94	39.4	9	33	27.3	20	26	76.9	12	36	48	20	14	8	4	18	-19
NYK	NYK vs. MIA	04/06/2018	W	48	122	45	89	50.6	18	37	48.6	14	21	66.7	9	42	51	33	12	7	5	23	24
ATL	ATL @ WAS	04/06/2018	W	48	103	38	79	48.1	11	33	33.3	16	23	69.6	7	43	50	24	18	5	5	22	6
CHI	CHI @ BOS	04/06/2018	L	48	104	40	86	46.5	14	30	46.7	10	17	58.8	9	34	43	25	17	15	0	22	-7
DAL	DAL @ DET	04/06/2018	L	53	106	40	92	43.5	13	39	33.3	13	18	72.2	10	36	46	26	12	7	5	20	-7
PHI	PHI vs. CLE	04/06/2018	W	48	132	50	101	49.5	14	39	35.9	18	21	85.7	11	33	44	35	12	11	7	23	2
LAL	LAL vs. MIN	04/06/2018	L	48	96	31	79	39.2	8	24	33.3	26	32	81.3	13	40	53	16	21	3	2	21	-17
ORL	ORL vs. CHA	04/06/2018	L	48	100	42	94	44.7	9	23	39.1	7	13	53.8	12	24	36	27	9	2	3	19	-37
BOS	BOS vs. CHI	04/06/2018	W	48	111	45	81	55.6	14	34	41.2	7	17	41.2	6	40	46	35	18	9	6	15	7
WAS	WAS vs. ATL	04/06/2018	L	48	97	35	87	40.2	9	25	36.0	18	23	78.3	9	36	45	18	12	8	4	15	-6
CHA	CHA @ ORL	04/06/2018	W	48	137	48	86	55.8	17	31	54.8	24	26	92.3	9	41	50	32	10	4	5	15	37
SAC	SAC @ MEM	04/06/2018	W	48	94	40	85	47.1	6	24	25.0	8	12	66.7	10	32	42	23	16	8	5	21	1
CLE	CLE @ PHI	04/06/2018	L	48	130	45	87	51.7	16	34	47.1	24	33	72.7	8	33	41	24	15	6	2	20	-2
NOP	NOP @ PHX	04/06/2018	W	48	122	45	99	45.5	16	38	42.1	16	20	80.0	13	42	55	29	15	9	7	22	19
MIA	MIA @ NYK	04/06/2018	L	48	98	35	88	39.8	7	27	25.9	21	22	95.5	7	35	42	20	12	7	5	19	-24
TOR	TOR vs. IND	04/06/2018	W	48	92	36	84	42.9	9	30	30.0	11	16	68.8	9	43	52	27	23	9	8	17	19
IND	IND @ TOR	04/06/2018	L	48	73	26	87	29.9	7	21	33.3	14	20	70.0	12	32	44	16	13	8	8	21	-19
MEM	MEM vs. SAC	04/06/2018	L	48	93	37	84	44.0	6	24	25.0	13	18	72.2	12	26	38	20	15	7	7	12	-1
POR	POR @ HOU	04/05/2018	L	48	94	39	85	45.9	7	22	31.8	9	14	64.3	12	35	47	16	18	10	2	20	-2
GSW	GSW @ IND	04/05/2018	L	48	106	37	83	44.6	9	29	31.0	23	24	95.8	13	26	39	29	16	6	5	14	-20
BKN	BKN @ MIL	04/05/2018	W	48	119	41	75	54.7	19	39	48.7	18	21	85.7	4	37	41	30	20	3	12	21	8
IND	IND vs. GSW	04/05/2018	W	48	126	50	93	53.8	15	29	51.7	11	15	73.3	13	34	47	32	13	11	3	24	20
WAS	WAS @ CLE	04/05/2018	L	48	115	47	94	50.0	9	21	42.9	12	14	85.7	12	29	41	34	15	8	7	23	-4
MIN	MIN @ DEN	04/05/2018	L	48	96	39	91	42.9	6	24	25.0	12	16	75.0	12	35	47	22	8	4	1	19	-4
UTA	UTA vs. LAC	04/05/2018	W	48	117	44	83	53.0	10	27	37.0	19	28	67.9	10	28	38	27	11	7	8	22	22
DEN	DEN vs. MIN	04/05/2018	W	48	100	35	89	39.3	11	36	30.6	19	22	86.4	13	34	47	21	11	3	7	17	4
CLE	CLE vs. WAS	04/05/2018	W	48	119	42	77	54.5	13	27	48.1	22	28	78.6	5	30	35	26	16	10	3	14	4
LAC	LAC @ UTA	04/05/2018	L	48	95	35	79	44.3	3	17	17.6	22	28	78.6	11	28	39	18	16	7	3	25	-22
MIL	MIL vs. BKN	04/05/2018	L	48	111	41	93	44.1	5	20	25.0	24	30	80.0	12	29	41	21	8	12	2	19	-8
HOU	HOU vs. POR	04/05/2018	W	48	96	34	73	46.6	13	37	35.1	15	24	62.5	6	32	38	16	17	10	5	16	2
PHI	PHI @ DET	04/04/2018	W	48	115	44	89	49.4	13	30	43.3	14	19	73.7	7	37	44	32	13	11	3	17	7
SAS	SAS @ LAL	04/04/2018	L	53	112	42	97	43.3	9	23	39.1	19	27	70.4	15	31	46	25	10	7	5	20	-10
MEM	MEM @ NOP	04/04/2018	L	48	95	37	93	39.8	10	32	31.3	11	15	73.3	11	26	37	19	21	9	1	19	-28
DAL	DAL @ ORL	04/04/2018	L	48	100	39	89	43.8	10	30	33.3	12	17	70.6	11	32	43	24	12	3	1	23	-5
TOR	TOR vs. BOS	04/04/2018	W	48	96	40	92	43.5	10	33	30.3	6	8	75.0	12	36	48	23	11	10	6	25	18
LAL	LAL vs. SAS	04/04/2018	W	53	122	47	86	54.7	13	24	54.2	15	18	83.3	4	40	44	32	14	4	3	22	10
BOS	BOS @ TOR	04/04/2018	L	48	78	25	75	33.3	3	22	13.6	25	28	89.3	8	35	43	10	17	7	3	16	-18
NOP	NOP vs. MEM	04/04/2018	W	48	123	45	86	52.3	16	36	44.4	17	19	89.5	11	37	48	32	18	14	7	19	28
ORL	ORL vs. DAL	04/04/2018	W	48	105	39	86	45.3	8	29	27.6	19	27	70.4	12	35	47	27	13	4	10	15	5
MIA	MIA @ ATL	04/04/2018	W	48	115	42	94	44.7	17	38	44.7	14	17	82.4	10	44	54	23	12	9	10	17	29
ATL	ATL vs. MIA	04/04/2018	L	48	86	33	90	36.7	9	30	30.0	11	17	64.7	10	38	48	20	16	5	6	16	-29
DET	DET vs. PHI	04/04/2018	L	48	108	39	88	44.3	16	36	44.4	14	23	60.9	9	33	42	30	18	4	5	19	-7
GSW	GSW @ OKC	04/03/2018	W	48	111	41	83	49.4	8	29	27.6	21	24	87.5	6	34	40	27	13	9	5	25	4
BKN	BKN @ PHI	04/03/2018	L	48	95	34	81	42.0	17	42	40.5	10	23	43.5	3	33	36	20	18	5	6	15	-26
MIA	MIA vs. ATL	04/03/2018	W	48	101	41	91	45.1	8	33	24.2	11	13	84.6	11	35	46	22	14	10	8	16	3
WAS	WAS @ HOU	04/03/2018	L	48	104	38	72	52.8	12	25	48.0	16	23	69.6	3	33	36	25	17	6	1	21	-16
DEN	DEN vs. IND	04/03/2018	W	48	107	41	89	46.1	10	32	31.3	15	20	75.0	13	36	49	31	16	10	8	19	3
PHI	PHI vs. BKN	04/03/2018	W	48	121	50	91	54.9	9	21	42.9	12	18	66.7	7	48	55	28	10	10	10	22	26
DAL	DAL vs. POR	04/03/2018	W	48	115	42	92	45.7	17	44	38.6	14	20	70.0	8	35	43	27	7	8	5	16	6
PHX	PHX vs. SAC	04/03/2018	W	48	97	35	77	45.5	6	17	35.3	21	33	63.6	6	46	52	18	15	6	5	22	3
BOS	BOS @ MIL	04/03/2018	L	48	102	38	81	46.9	7	23	30.4	19	24	79.2	10	27	37	19	17	10	6	17	-4
OKC	OKC vs. GSW	04/03/2018	L	48	107	35	93	37.6	9	38	23.7	28	37	75.7	22	36	58	13	16	8	3	20	-4
CHI	CHI vs. CHA	04/03/2018	W	48	120	46	99	46.5	15	34	44.1	13	18	72.2	11	33	44	26	8	9	4	20	6
NYK	NYK vs. ORL	04/03/2018	L	48	73	30	86	34.9	4	27	14.8	9	12	75.0	7	35	42	17	12	5	9	17	-24
MIL	MIL vs. BOS	04/03/2018	W	48	106	43	79	54.4	5	20	25.0	15	21	71.4	9	32	41	27	15	6	5	23	4
LAL	LAL @ UTA	04/03/2018	L	48	110	36	74	48.6	14	28	50.0	24	36	66.7	7	32	39	23	16	7	5	23	-7
LAC	LAC vs. SAS	04/03/2018	W	48	113	37	82	45.1	5	16	31.3	34	43	79.1	12	35	47	21	15	8	2	23	3
IND	IND @ DEN	04/03/2018	L	48	104	41	84	48.8	9	19	47.4	13	16	81.3	6	29	35	23	13	11	4	24	-3
CHA	CHA @ CHI	04/03/2018	L	48	114	40	81	49.4	13	34	38.2	21	28	75.0	10	39	49	24	20	3	4	16	-6
SAS	SAS @ LAC	04/03/2018	L	48	110	39	88	44.3	8	24	33.3	24	28	85.7	10	29	39	24	12	13	10	29	-3
UTA	UTA vs. LAL	04/03/2018	W	48	117	43	89	48.3	14	33	42.4	17	27	63.0	14	33	47	29	14	10	5	22	7
ATL	ATL @ MIA	04/03/2018	L	48	98	37	88	42.0	13	33	39.4	11	15	73.3	12	37	49	24	18	10	1	15	-3
SAC	SAC @ PHX	04/03/2018	L	48	94	33	89	37.1	11	27	40.7	17	23	73.9	10	30	40	20	10	5	5	24	-3
POR	POR @ DAL	04/03/2018	L	48	109	39	87	44.8	10	40	25.0	21	24	87.5	5	41	46	28	13	6	2	20	-6
ORL	ORL @ NYK	04/03/2018	W	48	97	37	88	42.0	11	36	30.6	12	18	66.7	11	42	53	28	11	7	5	12	24
CLE	CLE vs. TOR	04/03/2018	W	48	112	38	77	49.4	13	30	43.3	23	26	88.5	2	40	42	18	12	8	6	17	6
TOR	TOR @ CLE	04/03/2018	L	48	106	42	94	44.7	11	34	32.4	11	14	78.6	9	37	46	28	11	7	1	23	-6
HOU	HOU vs. WAS	04/03/2018	W	48	120	43	84	51.2	16	46	34.8	18	27	66.7	10	36	46	26	12	13	3	14	16
ATL	ATL vs. ORL	04/01/2018	W	48	94	41	85	48.2	11	36	30.6	1	1	100	5	47	52	33	16	0	3	15	6
MEM	MEM @ POR	04/01/2018	L	48	98	40	88	45.5	9	21	42.9	9	12	75.0	9	33	42	20	17	7	5	19	-15
MIN	MIN vs. UTA	04/01/2018	L	48	97	38	90	42.2	8	24	33.3	13	14	92.9	7	25	32	19	14	10	1	17	-24
CHI	CHI vs. WAS	04/01/2018	W	48	113	43	82	52.4	18	34	52.9	9	13	69.2	6	34	40	30	17	7	1	17	19
CHA	CHA vs. PHI	04/01/2018	L	48	102	33	82	40.2	9	30	30.0	27	34	79.4	9	31	40	17	16	8	7	13	-17
MIL	MIL @ DEN	04/01/2018	L	53	125	45	100	45.0	12	33	36.4	23	27	85.2	11	34	45	27	9	9	3	37	-3
OKC	OKC @ NOP	04/01/2018	W	48	109	41	95	43.2	9	31	29.0	18	25	72.0	14	37	51	24	18	13	4	22	5
BKN	BKN vs. DET	04/01/2018	L	48	96	37	87	42.5	12	43	27.9	10	15	66.7	6	34	40	23	12	5	5	22	-12
POR	POR vs. MEM	04/01/2018	W	48	113	39	84	46.4	12	38	31.6	23	25	92.0	8	35	43	28	14	9	2	15	15
HOU	HOU @ SAS	04/01/2018	L	48	83	26	77	33.8	7	31	22.6	24	29	82.8	8	34	42	12	10	3	3	19	-17
LAC	LAC vs. IND	04/01/2018	L	48	104	42	82	51.2	9	25	36.0	11	14	78.6	12	24	36	24	13	6	6	19	-7
DEN	DEN vs. MIL	04/01/2018	W	53	128	40	90	44.4	11	36	30.6	37	46	80.4	17	40	57	27	17	2	8	23	3
ORL	ORL @ ATL	04/01/2018	L	48	88	33	96	34.4	10	36	27.8	12	13	92.3	11	30	41	19	5	8	6	10	-6
SAS	SAS vs. HOU	04/01/2018	W	48	100	40	81	49.4	6	17	35.3	14	21	66.7	8	40	48	19	9	8	8	19	17
UTA	UTA @ MIN	04/01/2018	W	48	121	46	76	60.5	11	28	39.3	18	25	72.0	6	39	45	29	17	8	7	19	24
DET	DET @ BKN	04/01/2018	W	48	108	38	84	45.2	7	19	36.8	25	32	78.1	10	43	53	17	11	9	3	16	12
IND	IND @ LAC	04/01/2018	W	48	111	42	86	48.8	11	28	39.3	16	21	76.2	15	25	40	23	11	8	4	12	7
PHX	PHX @ GSW	04/01/2018	L	48	107	41	90	45.6	11	31	35.5	14	16	87.5	9	33	42	26	15	8	4	12	-10
GSW	GSW vs. PHX	04/01/2018	W	48	117	48	89	53.9	13	28	46.4	8	9	88.9	7	38	45	31	15	10	7	14	10
SAC	SAC @ LAL	04/01/2018	W	48	84	35	92	38.0	7	24	29.2	7	14	50.0	13	34	47	17	10	9	5	20	1
NOP	NOP vs. OKC	04/01/2018	L	48	104	38	83	45.8	11	32	34.4	17	23	73.9	7	37	44	28	21	13	3	20	-5
CLE	CLE vs. DAL	04/01/2018	W	48	98	35	85	41.2	11	26	42.3	17	23	73.9	10	40	50	21	11	7	1	12	11
LAL	LAL vs. SAC	04/01/2018	L	48	83	30	75	40.0	7	32	21.9	16	25	64.0	10	37	47	18	15	5	6	15	-1
DAL	DAL @ CLE	04/01/2018	L	48	87	32	79	40.5	13	37	35.1	10	11	90.9	4	34	38	15	15	5	3	20	-11
WAS	WAS @ CHI	04/01/2018	L	48	94	37	81	45.7	8	30	26.7	12	12	100	6	31	37	27	17	5	4	12	-19
PHI	PHI @ CHA	04/01/2018	W	48	119	48	94	51.1	14	32	43.8	9	10	90.0	7	37	44	36	14	15	5	24	17
BKN	BKN @ MIA	03/31/2018	W	53	110	39	91	42.9	10	35	28.6	22	28	78.6	7	40	47	28	17	11	5	24	1
MIA	MIA vs. BKN	03/31/2018	L	53	109	43	95	45.3	7	17	41.2	16	21	76.2	10	41	51	19	18	6	6	22	-1
BOS	BOS vs. TOR	03/31/2018	W	48	110	40	88	45.5	7	17	41.2	23	27	85.2	8	33	41	19	6	6	3	23	11
DET	DET @ NYK	03/31/2018	W	48	115	44	85	51.8	10	24	41.7	17	22	77.3	10	33	43	24	9	8	5	15	6
WAS	WAS vs. CHA	03/31/2018	W	48	107	40	88	45.5	18	39	46.2	9	12	75.0	11	33	44	30	12	11	4	23	14
CHA	CHA @ WAS	03/31/2018	L	48	93	35	77	45.5	6	23	26.1	17	27	63.0	9	37	46	22	17	6	2	14	-14
TOR	TOR @ BOS	03/31/2018	L	48	99	37	80	46.3	8	35	22.9	17	22	77.3	9	37	46	23	15	1	5	26	-11
SAC	SAC vs. GSW	03/31/2018	L	48	96	36	87	41.4	8	28	28.6	16	19	84.2	11	36	47	27	16	5	6	23	-16
NYK	NYK vs. DET	03/31/2018	L	48	109	43	91	47.3	13	29	44.8	10	12	83.3	9	31	40	31	14	4	1	18	-6
GSW	GSW @ SAC	03/31/2018	W	48	112	41	83	49.4	9	26	34.6	21	28	75.0	6	36	42	28	11	9	6	18	16
CLE	CLE vs. NOP	03/30/2018	W	48	107	43	90	47.8	10	24	41.7	11	15	73.3	9	36	45	22	10	6	2	14	5
PHI	PHI @ ATL	03/30/2018	W	48	101	42	95	44.2	8	38	21.1	9	13	69.2	9	44	53	34	15	10	6	18	10
ATL	ATL vs. PHI	03/30/2018	L	48	91	36	101	35.6	9	39	23.1	10	15	66.7	15	44	59	24	17	9	4	14	-10
MEM	MEM @ UTA	03/30/2018	L	48	97	39	81	48.1	9	23	39.1	10	15	66.7	7	26	33	24	15	8	4	21	-10
LAC	LAC @ POR	03/30/2018	L	48	96	36	89	40.4	4	13	30.8	20	35	57.1	11	35	46	13	10	5	5	16	-9
UTA	UTA vs. MEM	03/30/2018	W	48	107	40	74	54.1	12	31	38.7	15	26	57.7	7	31	38	24	17	7	5	19	10
MIL	MIL @ LAL	03/30/2018	W	53	124	45	94	47.9	11	29	37.9	23	28	82.1	8	31	39	24	13	14	6	25	2
ORL	ORL vs. CHI	03/30/2018	L	48	82	31	94	33.0	7	39	17.9	13	14	92.9	12	43	55	16	13	11	5	18	-8
POR	POR vs. LAC	03/30/2018	W	48	105	41	95	43.2	8	30	26.7	15	16	93.8	13	37	50	30	11	9	10	25	9
CHI	CHI @ ORL	03/30/2018	W	48	90	30	84	35.7	14	41	34.1	16	23	69.6	11	42	53	16	17	11	7	17	8
MIN	MIN @ DAL	03/30/2018	W	48	93	35	83	42.2	8	25	32.0	15	17	88.2	6	38	44	14	10	10	6	13	1
DEN	DEN @ OKC	03/30/2018	W	53	126	49	94	52.1	10	30	33.3	18	21	85.7	12	46	58	27	15	4	5	24	1
HOU	HOU vs. PHX	03/30/2018	W	48	104	35	81	43.2	14	38	36.8	20	29	69.0	8	31	39	22	10	9	7	12	1
NOP	NOP @ CLE	03/30/2018	L	48	102	43	89	48.3	11	26	42.3	5	6	83.3	7	34	41	25	11	4	2	19	-5
OKC	OKC vs. DEN	03/30/2018	L	53	125	45	108	41.7	20	44	45.5	15	27	55.6	18	32	50	25	8	13	2	22	-1
PHX	PHX @ HOU	03/30/2018	L	48	103	41	84	48.8	12	32	37.5	9	13	69.2	8	38	46	23	18	8	5	21	-1
